monthly_prescription_id,hcp_id,product_id,rx_month,source_record_count,rx_count,units_dispensed,average_units_per_prescription
H0013_P003_202508,H0013,P003,2025-08-01,1,4,164,41.0
H0013_P003_202509,H0013,P003,2025-09-01,1,3,150,50.0
H0013_P003_202511,H0013,P003,2025-11-01,1,1,29,29.0
H0013_P003_202512,H0013,P003,2025-12-01,1,1,38,38.0
H0013_P003_202601,H0013,P003,2026-01-01,1,1,53,53.0
H0013_P003_202602,H0013,P003,2026-02-01,1,2,96,48.0
H0013_P004_202509,H0013,P004,2025-09-01,1,1,40,40.0
H0013_P004_202512,H0013,P004,2025-12-01,1,1,49,49.0
H0013_P005_202506,H0013,P005,2025-06-01,1,2,60,30.0
H0013_P005_202507,H0013,P005,2025-07-01,1,2,42,21.0
H0013_P005_202508,H0013,P005,2025-08-01,1,1,25,25.0
H0013_P005_202509,H0013,P005,2025-09-01,1,3,138,46.0
H0013_P005_202512,H0013,P005,2025-12-01,1,3,105,35.0
H0013_P005_202601,H0013,P005,2026-01-01,1,3,81,27.0
H0013_P005_202603,H0013,P005,2026-03-01,1,1,43,43.0
H0014_P002_202512,H0014,P002,2025-12-01,1,1,42,42.0
H0014_P002_202603,H0014,P002,2026-03-01,1,1,34,34.0
H0014_P005_202506,H0014,P005,2025-06-01,1,2,102,51.0
H0014_P005_202507,H0014,P005,2025-07-01,1,1,50,50.0
H0014_P005_202510,H0014,P005,2025-10-01,1,1,50,50.0
H0014_P005_202511,H0014,P005,2025-11-01,1,1,52,52.0
H0014_P005_202512,H0014,P005,2025-12-01,1,1,59,59.0
H0014_P005_202601,H0014,P005,2026-01-01,1,1,38,38.0
H0014_P005_202603,H0014,P005,2026-03-01,1,1,42,42.0
H0015_P001_202506,H0015,P001,2025-06-01,1,3,114,38.0
H0015_P001_202507,H0015,P001,2025-07-01,1,2,96,48.0
H0015_P001_202508,H0015,P001,2025-08-01,1,2,52,26.0
H0015_P001_202509,H0015,P001,2025-09-01,1,2,88,44.0
H0015_P001_202510,H0015,P001,2025-10-01,1,2,74,37.0
H0015_P001_202511,H0015,P001,2025-11-01,1,2,96,48.0
H0015_P001_202512,H0015,P001,2025-12-01,1,3,60,20.0
H0015_P001_202601,H0015,P001,2026-01-01,1,1,32,32.0
H0015_P001_202602,H0015,P001,2026-02-01,1,2,76,38.0
H0015_P001_202603,H0015,P001,2026-03-01,1,2,48,24.0
H0015_P002_202506,H0015,P002,2025-06-01,1,4,224,56.0
H0015_P002_202507,H0015,P002,2025-07-01,1,3,168,56.0
H0015_P002_202508,H0015,P002,2025-08-01,1,6,198,33.0
H0015_P002_202509,H0015,P002,2025-09-01,1,5,290,58.0
H0015_P002_202510,H0015,P002,2025-10-01,1,1,42,42.0
H0015_P002_202511,H0015,P002,2025-11-01,1,5,230,46.0
H0015_P002_202512,H0015,P002,2025-12-01,1,3,81,27.0
H0015_P002_202601,H0015,P002,2026-01-01,1,4,224,56.0
H0015_P002_202603,H0015,P002,2026-03-01,1,4,180,45.0
H0015_P003_202506,H0015,P003,2025-06-01,1,4,168,42.0
H0015_P003_202507,H0015,P003,2025-07-01,1,3,177,59.0
H0015_P003_202508,H0015,P003,2025-08-01,1,4,144,36.0
H0015_P003_202509,H0015,P003,2025-09-01,1,1,57,57.0
H0015_P003_202510,H0015,P003,2025-10-01,1,2,82,41.0
H0015_P003_202511,H0015,P003,2025-11-01,1,8,432,54.0
H0015_P003_202512,H0015,P003,2025-12-01,1,7,231,33.0
H0015_P003_202601,H0015,P003,2026-01-01,1,4,136,34.0
H0015_P003_202602,H0015,P003,2026-02-01,1,2,112,56.0
H0015_P003_202603,H0015,P003,2026-03-01,1,6,126,21.0
H0015_P004_202506,H0015,P004,2025-06-01,1,1,34,34.0
H0015_P004_202507,H0015,P004,2025-07-01,1,4,136,34.0
H0015_P004_202508,H0015,P004,2025-08-01,1,7,182,26.0
H0015_P004_202509,H0015,P004,2025-09-01,1,3,162,54.0
H0015_P004_202510,H0015,P004,2025-10-01,1,6,294,49.0
H0015_P004_202511,H0015,P004,2025-11-01,1,1,41,41.0
H0015_P004_202512,H0015,P004,2025-12-01,1,4,128,32.0
H0015_P004_202601,H0015,P004,2026-01-01,1,3,123,41.0
H0015_P004_202602,H0015,P004,2026-02-01,1,3,150,50.0
H0015_P005_202506,H0015,P005,2025-06-01,1,3,90,30.0
H0015_P005_202512,H0015,P005,2025-12-01,1,1,46,46.0
H0015_P005_202601,H0015,P005,2026-01-01,1,1,48,48.0
H0015_P005_202603,H0015,P005,2026-03-01,1,1,52,52.0
H0016_P001_202507,H0016,P001,2025-07-01,1,5,180,36.0
H0016_P001_202509,H0016,P001,2025-09-01,1,1,32,32.0
H0016_P001_202510,H0016,P001,2025-10-01,1,2,78,39.0
H0016_P001_202511,H0016,P001,2025-11-01,1,3,144,48.0
H0016_P001_202512,H0016,P001,2025-12-01,1,2,42,21.0
H0016_P001_202601,H0016,P001,2026-01-01,1,4,188,47.0
H0016_P001_202602,H0016,P001,2026-02-01,1,5,240,48.0
H0016_P001_202603,H0016,P001,2026-03-01,1,2,72,36.0
H0016_P002_202506,H0016,P002,2025-06-01,1,8,472,59.0
H0016_P002_202507,H0016,P002,2025-07-01,1,5,205,41.0
H0016_P002_202508,H0016,P002,2025-08-01,1,8,376,47.0
H0016_P002_202509,H0016,P002,2025-09-01,1,2,110,55.0
H0016_P002_202510,H0016,P002,2025-10-01,1,2,92,46.0
H0016_P002_202511,H0016,P002,2025-11-01,1,3,69,23.0
H0016_P002_202512,H0016,P002,2025-12-01,1,7,182,26.0
H0016_P002_202601,H0016,P002,2026-01-01,1,8,408,51.0
H0016_P002_202602,H0016,P002,2026-02-01,1,9,441,49.0
H0016_P002_202603,H0016,P002,2026-03-01,1,5,270,54.0
H0016_P003_202506,H0016,P003,2025-06-01,1,1,36,36.0
H0016_P003_202507,H0016,P003,2025-07-01,1,3,84,28.0
H0016_P003_202510,H0016,P003,2025-10-01,1,2,54,27.0
H0016_P003_202511,H0016,P003,2025-11-01,1,2,82,41.0
H0016_P003_202512,H0016,P003,2025-12-01,1,1,47,47.0
H0016_P003_202601,H0016,P003,2026-01-01,1,4,192,48.0
H0016_P003_202602,H0016,P003,2026-02-01,1,1,35,35.0
H0016_P003_202603,H0016,P003,2026-03-01,1,1,59,59.0
H0016_P004_202506,H0016,P004,2025-06-01,1,1,54,54.0
H0016_P004_202507,H0016,P004,2025-07-01,1,2,60,30.0
H0016_P004_202511,H0016,P004,2025-11-01,1,1,33,33.0
H0016_P004_202603,H0016,P004,2026-03-01,1,1,21,21.0
H0016_P005_202506,H0016,P005,2025-06-01,1,2,88,44.0
H0016_P005_202507,H0016,P005,2025-07-01,1,3,84,28.0
H0016_P005_202508,H0016,P005,2025-08-01,1,5,290,58.0
H0016_P005_202509,H0016,P005,2025-09-01,1,1,30,30.0
H0016_P005_202510,H0016,P005,2025-10-01,1,1,44,44.0
H0016_P005_202511,H0016,P005,2025-11-01,1,2,72,36.0
H0016_P005_202512,H0016,P005,2025-12-01,1,1,20,20.0
H0016_P005_202602,H0016,P005,2026-02-01,1,1,45,45.0
H0016_P005_202603,H0016,P005,2026-03-01,1,2,52,26.0
H0017_P001_202507,H0017,P001,2025-07-01,1,5,180,36.0
H0017_P001_202510,H0017,P001,2025-10-01,1,1,29,29.0
H0017_P001_202511,H0017,P001,2025-11-01,1,2,54,27.0
H0017_P001_202512,H0017,P001,2025-12-01,1,4,144,36.0
H0017_P001_202601,H0017,P001,2026-01-01,1,3,135,45.0
H0017_P001_202602,H0017,P001,2026-02-01,1,2,92,46.0
H0017_P001_202603,H0017,P001,2026-03-01,1,1,42,42.0
H0017_P002_202506,H0017,P002,2025-06-01,1,4,116,29.0
H0017_P002_202507,H0017,P002,2025-07-01,1,6,168,28.0
H0017_P002_202508,H0017,P002,2025-08-01,1,9,270,30.0
H0017_P002_202509,H0017,P002,2025-09-01,1,6,186,31.0
H0017_P002_202510,H0017,P002,2025-10-01,1,4,188,47.0
H0017_P002_202511,H0017,P002,2025-11-01,1,7,168,24.0
H0017_P002_202512,H0017,P002,2025-12-01,1,6,252,42.0
H0017_P002_202601,H0017,P002,2026-01-01,1,1,60,60.0
H0017_P002_202602,H0017,P002,2026-02-01,1,5,245,49.0
H0017_P002_202603,H0017,P002,2026-03-01,1,3,141,47.0
H0017_P003_202506,H0017,P003,2025-06-01,1,3,171,57.0
H0017_P003_202507,H0017,P003,2025-07-01,1,1,60,60.0
H0017_P003_202509,H0017,P003,2025-09-01,1,2,84,42.0
H0017_P003_202512,H0017,P003,2025-12-01,1,1,28,28.0
H0017_P003_202601,H0017,P003,2026-01-01,1,3,87,29.0
H0017_P003_202602,H0017,P003,2026-02-01,1,1,41,41.0
H0017_P003_202603,H0017,P003,2026-03-01,1,1,36,36.0
H0017_P004_202506,H0017,P004,2025-06-01,1,2,114,57.0
H0017_P004_202507,H0017,P004,2025-07-01,1,3,114,38.0
H0017_P004_202508,H0017,P004,2025-08-01,1,1,20,20.0
H0017_P004_202510,H0017,P004,2025-10-01,1,3,165,55.0
H0017_P004_202511,H0017,P004,2025-11-01,1,4,144,36.0
H0017_P004_202512,H0017,P004,2025-12-01,1,1,32,32.0
H0017_P004_202602,H0017,P004,2026-02-01,1,2,58,29.0
H0017_P004_202603,H0017,P004,2026-03-01,1,3,105,35.0
H0017_P005_202506,H0017,P005,2025-06-01,1,1,60,60.0
H0017_P005_202507,H0017,P005,2025-07-01,1,4,140,35.0
H0017_P005_202508,H0017,P005,2025-08-01,1,6,144,24.0
H0017_P005_202509,H0017,P005,2025-09-01,1,3,174,58.0
H0017_P005_202510,H0017,P005,2025-10-01,1,5,205,41.0
H0017_P005_202511,H0017,P005,2025-11-01,1,4,128,32.0
H0017_P005_202512,H0017,P005,2025-12-01,1,3,78,26.0
H0017_P005_202601,H0017,P005,2026-01-01,1,5,295,59.0
H0017_P005_202602,H0017,P005,2026-02-01,1,2,62,31.0
H0017_P005_202603,H0017,P005,2026-03-01,1,5,130,26.0
H0018_P001_202512,H0018,P001,2025-12-01,1,2,92,46.0
H0018_P002_202507,H0018,P002,2025-07-01,1,1,41,41.0
H0018_P002_202508,H0018,P002,2025-08-01,1,1,52,52.0
H0018_P002_202509,H0018,P002,2025-09-01,1,1,24,24.0
H0018_P002_202510,H0018,P002,2025-10-01,1,2,96,48.0
H0018_P002_202511,H0018,P002,2025-11-01,1,1,27,27.0
H0018_P002_202601,H0018,P002,2026-01-01,1,2,114,57.0
H0018_P002_202603,H0018,P002,2026-03-01,1,1,50,50.0
H0018_P003_202506,H0018,P003,2025-06-01,1,3,129,43.0
H0018_P003_202508,H0018,P003,2025-08-01,1,2,66,33.0
H0018_P003_202510,H0018,P003,2025-10-01,1,1,22,22.0
H0018_P003_202511,H0018,P003,2025-11-01,1,1,36,36.0
H0018_P003_202512,H0018,P003,2025-12-01,1,2,68,34.0
H0018_P003_202601,H0018,P003,2026-01-01,1,2,42,21.0
H0018_P003_202603,H0018,P003,2026-03-01,1,1,21,21.0
H0018_P004_202506,H0018,P004,2025-06-01,1,1,60,60.0
H0018_P004_202511,H0018,P004,2025-11-01,1,2,80,40.0
H0018_P004_202512,H0018,P004,2025-12-01,1,3,141,47.0
H0018_P004_202601,H0018,P004,2026-01-01,1,3,174,58.0
H0018_P005_202512,H0018,P005,2025-12-01,1,1,53,53.0
H0019_P001_202506,H0019,P001,2025-06-01,1,1,29,29.0
H0019_P001_202507,H0019,P001,2025-07-01,1,1,46,46.0
H0019_P001_202510,H0019,P001,2025-10-01,1,2,96,48.0
H0019_P001_202601,H0019,P001,2026-01-01,1,1,37,37.0
H0019_P001_202602,H0019,P001,2026-02-01,1,4,224,56.0
H0019_P001_202603,H0019,P001,2026-03-01,1,2,102,51.0
H0019_P002_202506,H0019,P002,2025-06-01,1,3,117,39.0
H0019_P002_202507,H0019,P002,2025-07-01,1,5,135,27.0
H0019_P002_202508,H0019,P002,2025-08-01,1,8,352,44.0
H0019_P002_202509,H0019,P002,2025-09-01,1,3,141,47.0
H0019_P002_202510,H0019,P002,2025-10-01,1,2,96,48.0
H0019_P002_202511,H0019,P002,2025-11-01,1,8,224,28.0
H0019_P002_202512,H0019,P002,2025-12-01,1,9,198,22.0
H0019_P002_202601,H0019,P002,2026-01-01,1,6,144,24.0
H0019_P002_202602,H0019,P002,2026-02-01,1,7,350,50.0
H0019_P002_202603,H0019,P002,2026-03-01,1,3,63,21.0
H0019_P003_202506,H0019,P003,2025-06-01,1,3,81,27.0
H0019_P003_202507,H0019,P003,2025-07-01,1,2,96,48.0
H0019_P003_202508,H0019,P003,2025-08-01,1,7,196,28.0
H0019_P003_202509,H0019,P003,2025-09-01,1,2,74,37.0
H0019_P003_202510,H0019,P003,2025-10-01,1,1,25,25.0
H0019_P003_202511,H0019,P003,2025-11-01,1,4,88,22.0
H0019_P003_202512,H0019,P003,2025-12-01,1,4,120,30.0
H0019_P003_202601,H0019,P003,2026-01-01,1,3,156,52.0
H0019_P003_202602,H0019,P003,2026-02-01,1,3,126,42.0
H0019_P003_202603,H0019,P003,2026-03-01,1,5,230,46.0
H0019_P004_202506,H0019,P004,2025-06-01,1,1,34,34.0
H0019_P004_202507,H0019,P004,2025-07-01,1,2,72,36.0
H0019_P004_202508,H0019,P004,2025-08-01,1,1,46,46.0
H0019_P004_202509,H0019,P004,2025-09-01,1,2,108,54.0
H0019_P004_202510,H0019,P004,2025-10-01,1,2,62,31.0
H0019_P004_202511,H0019,P004,2025-11-01,1,1,41,41.0
H0019_P004_202512,H0019,P004,2025-12-01,1,3,159,53.0
H0019_P004_202601,H0019,P004,2026-01-01,1,1,23,23.0
H0019_P005_202507,H0019,P005,2025-07-01,1,2,78,39.0
H0019_P005_202508,H0019,P005,2025-08-01,1,3,72,24.0
H0019_P005_202509,H0019,P005,2025-09-01,1,5,230,46.0
H0019_P005_202511,H0019,P005,2025-11-01,1,1,44,44.0
H0019_P005_202601,H0019,P005,2026-01-01,1,1,48,48.0
H0019_P005_202602,H0019,P005,2026-02-01,1,2,100,50.0
H0019_P005_202603,H0019,P005,2026-03-01,1,2,62,31.0
H0020_P001_202506,H0020,P001,2025-06-01,1,1,32,32.0
H0020_P001_202507,H0020,P001,2025-07-01,1,1,53,53.0
H0020_P001_202508,H0020,P001,2025-08-01,1,1,21,21.0
H0020_P001_202509,H0020,P001,2025-09-01,1,1,28,28.0
H0020_P001_202510,H0020,P001,2025-10-01,1,3,66,22.0
H0020_P001_202511,H0020,P001,2025-11-01,1,2,100,50.0
H0020_P001_202512,H0020,P001,2025-12-01,1,2,88,44.0
H0020_P002_202510,H0020,P002,2025-10-01,1,2,52,26.0
H0020_P002_202512,H0020,P002,2025-12-01,1,2,50,25.0
H0020_P002_202602,H0020,P002,2026-02-01,1,1,50,50.0
H0020_P003_202506,H0020,P003,2025-06-01,1,1,47,47.0
H0020_P003_202507,H0020,P003,2025-07-01,1,4,132,33.0
H0020_P003_202508,H0020,P003,2025-08-01,1,3,60,20.0
H0020_P003_202509,H0020,P003,2025-09-01,1,2,74,37.0
H0020_P003_202510,H0020,P003,2025-10-01,1,2,78,39.0
H0020_P003_202511,H0020,P003,2025-11-01,1,1,52,52.0
H0020_P003_202512,H0020,P003,2025-12-01,1,3,96,32.0
H0020_P003_202601,H0020,P003,2026-01-01,1,3,165,55.0
H0020_P003_202602,H0020,P003,2026-02-01,1,4,148,37.0
H0020_P003_202603,H0020,P003,2026-03-01,1,6,306,51.0
H0020_P004_202506,H0020,P004,2025-06-01,1,1,24,24.0
H0020_P004_202507,H0020,P004,2025-07-01,1,1,26,26.0
H0020_P004_202508,H0020,P004,2025-08-01,1,1,41,41.0
H0020_P004_202511,H0020,P004,2025-11-01,1,3,108,36.0
H0020_P004_202512,H0020,P004,2025-12-01,1,4,212,53.0
H0020_P004_202601,H0020,P004,2026-01-01,1,4,228,57.0
H0020_P005_202506,H0020,P005,2025-06-01,1,2,120,60.0
H0020_P005_202507,H0020,P005,2025-07-01,1,2,110,55.0
H0020_P005_202508,H0020,P005,2025-08-01,1,1,26,26.0
H0020_P005_202510,H0020,P005,2025-10-01,1,2,82,41.0
H0020_P005_202511,H0020,P005,2025-11-01,1,2,82,41.0
H0020_P005_202601,H0020,P005,2026-01-01,1,1,48,48.0
H0020_P005_202602,H0020,P005,2026-02-01,1,1,55,55.0
H0021_P001_202506,H0021,P001,2025-06-01,1,1,23,23.0
H0021_P001_202509,H0021,P001,2025-09-01,1,1,32,32.0
H0021_P001_202601,H0021,P001,2026-01-01,1,1,32,32.0
H0021_P002_202506,H0021,P002,2025-06-01,1,2,106,53.0
H0021_P002_202507,H0021,P002,2025-07-01,1,1,21,21.0
H0021_P002_202508,H0021,P002,2025-08-01,1,2,78,39.0
H0021_P002_202510,H0021,P002,2025-10-01,1,1,47,47.0
H0021_P002_202511,H0021,P002,2025-11-01,1,1,43,43.0
H0021_P002_202512,H0021,P002,2025-12-01,1,2,110,55.0
H0021_P002_202601,H0021,P002,2026-01-01,1,2,88,44.0
H0021_P002_202602,H0021,P002,2026-02-01,1,1,37,37.0
H0021_P002_202603,H0021,P002,2026-03-01,1,1,21,21.0
H0021_P003_202506,H0021,P003,2025-06-01,1,1,40,40.0
H0021_P003_202508,H0021,P003,2025-08-01,1,3,90,30.0
H0021_P003_202509,H0021,P003,2025-09-01,1,3,93,31.0
H0021_P003_202511,H0021,P003,2025-11-01,1,5,145,29.0
H0021_P003_202601,H0021,P003,2026-01-01,1,6,228,38.0
H0021_P004_202603,H0021,P004,2026-03-01,1,1,54,54.0
H0021_P005_202506,H0021,P005,2025-06-01,1,1,46,46.0
H0021_P005_202508,H0021,P005,2025-08-01,1,1,28,28.0
H0021_P005_202509,H0021,P005,2025-09-01,1,2,80,40.0
H0021_P005_202510,H0021,P005,2025-10-01,1,1,31,31.0
H0021_P005_202511,H0021,P005,2025-11-01,1,1,45,45.0
H0021_P005_202512,H0021,P005,2025-12-01,1,2,100,50.0
H0021_P005_202602,H0021,P005,2026-02-01,1,1,42,42.0
H0021_P005_202603,H0021,P005,2026-03-01,1,3,99,33.0
H0022_P003_202509,H0022,P003,2025-09-01,1,1,24,24.0
H0022_P003_202512,H0022,P003,2025-12-01,1,1,35,35.0
H0022_P003_202601,H0022,P003,2026-01-01,1,2,102,51.0
H0022_P004_202507,H0022,P004,2025-07-01,1,1,23,23.0
H0022_P004_202509,H0022,P004,2025-09-01,1,1,25,25.0
H0022_P004_202510,H0022,P004,2025-10-01,1,1,25,25.0
H0023_P001_202506,H0023,P001,2025-06-01,1,5,105,21.0
H0023_P001_202507,H0023,P001,2025-07-01,1,11,528,48.0
H0023_P001_202508,H0023,P001,2025-08-01,1,5,130,26.0
H0023_P001_202509,H0023,P001,2025-09-01,1,6,342,57.0
H0023_P001_202510,H0023,P001,2025-10-01,1,4,188,47.0
H0023_P001_202511,H0023,P001,2025-11-01,1,9,504,56.0
H0023_P001_202512,H0023,P001,2025-12-01,1,13,338,26.0
H0023_P001_202601,H0023,P001,2026-01-01,1,6,222,37.0
H0023_P001_202602,H0023,P001,2026-02-01,1,2,44,22.0
H0023_P001_202603,H0023,P001,2026-03-01,1,5,275,55.0
H0023_P002_202506,H0023,P002,2025-06-01,1,1,44,44.0
H0023_P002_202507,H0023,P002,2025-07-01,1,2,76,38.0
H0023_P002_202508,H0023,P002,2025-08-01,1,1,41,41.0
H0023_P002_202509,H0023,P002,2025-09-01,1,2,80,40.0
H0023_P002_202511,H0023,P002,2025-11-01,1,1,20,20.0
H0023_P002_202602,H0023,P002,2026-02-01,1,1,48,48.0
H0023_P003_202506,H0023,P003,2025-06-01,1,1,53,53.0
H0023_P003_202507,H0023,P003,2025-07-01,1,1,27,27.0
H0023_P003_202508,H0023,P003,2025-08-01,1,1,52,52.0
H0023_P003_202509,H0023,P003,2025-09-01,1,1,48,48.0
H0023_P003_202511,H0023,P003,2025-11-01,1,2,76,38.0
H0023_P003_202601,H0023,P003,2026-01-01,1,4,100,25.0
H0023_P003_202602,H0023,P003,2026-02-01,1,2,98,49.0
H0023_P004_202506,H0023,P004,2025-06-01,1,3,147,49.0
H0023_P004_202507,H0023,P004,2025-07-01,1,3,117,39.0
H0023_P004_202508,H0023,P004,2025-08-01,1,2,68,34.0
H0023_P004_202509,H0023,P004,2025-09-01,1,1,56,56.0
H0023_P004_202510,H0023,P004,2025-10-01,1,3,156,52.0
H0023_P004_202511,H0023,P004,2025-11-01,1,2,54,27.0
H0023_P004_202512,H0023,P004,2025-12-01,1,4,88,22.0
H0023_P004_202601,H0023,P004,2026-01-01,1,2,46,23.0
H0023_P004_202602,H0023,P004,2026-02-01,1,2,78,39.0
H0023_P004_202603,H0023,P004,2026-03-01,1,2,46,23.0
H0023_P005_202506,H0023,P005,2025-06-01,1,1,33,33.0
H0023_P005_202507,H0023,P005,2025-07-01,1,1,26,26.0
H0023_P005_202508,H0023,P005,2025-08-01,1,3,69,23.0
H0023_P005_202509,H0023,P005,2025-09-01,1,2,48,24.0
H0023_P005_202510,H0023,P005,2025-10-01,1,2,52,26.0
H0023_P005_202511,H0023,P005,2025-11-01,1,1,37,37.0
H0023_P005_202512,H0023,P005,2025-12-01,1,2,110,55.0
H0023_P005_202602,H0023,P005,2026-02-01,1,1,53,53.0
H0024_P001_202506,H0024,P001,2025-06-01,1,2,88,44.0
H0024_P001_202507,H0024,P001,2025-07-01,1,2,114,57.0
H0024_P001_202508,H0024,P001,2025-08-01,1,4,88,22.0
H0024_P001_202509,H0024,P001,2025-09-01,1,2,48,24.0
H0024_P001_202510,H0024,P001,2025-10-01,1,3,96,32.0
H0024_P001_202511,H0024,P001,2025-11-01,1,4,92,23.0
H0024_P001_202512,H0024,P001,2025-12-01,1,2,66,33.0
H0024_P001_202601,H0024,P001,2026-01-01,1,2,118,59.0
H0024_P001_202602,H0024,P001,2026-02-01,1,3,96,32.0
H0024_P001_202603,H0024,P001,2026-03-01,1,2,66,33.0
H0024_P002_202506,H0024,P002,2025-06-01,1,11,275,25.0
H0024_P002_202507,H0024,P002,2025-07-01,1,13,403,31.0
H0024_P002_202508,H0024,P002,2025-08-01,1,7,154,22.0
H0024_P002_202509,H0024,P002,2025-09-01,1,5,250,50.0
H0024_P002_202510,H0024,P002,2025-10-01,1,7,252,36.0
H0024_P002_202511,H0024,P002,2025-11-01,1,11,297,27.0
H0024_P002_202512,H0024,P002,2025-12-01,1,7,182,26.0
H0024_P002_202601,H0024,P002,2026-01-01,1,5,160,32.0
H0024_P002_202602,H0024,P002,2026-02-01,1,5,140,28.0
H0024_P002_202603,H0024,P002,2026-03-01,1,9,477,53.0
H0024_P003_202506,H0024,P003,2025-06-01,1,12,552,46.0
H0024_P003_202507,H0024,P003,2025-07-01,1,6,216,36.0
H0024_P003_202508,H0024,P003,2025-08-01,1,10,280,28.0
H0024_P003_202509,H0024,P003,2025-09-01,1,5,115,23.0
H0024_P003_202510,H0024,P003,2025-10-01,1,7,140,20.0
H0024_P003_202511,H0024,P003,2025-11-01,1,8,456,57.0
H0024_P003_202512,H0024,P003,2025-12-01,1,9,378,42.0
H0024_P003_202601,H0024,P003,2026-01-01,1,10,280,28.0
H0024_P003_202602,H0024,P003,2026-02-01,1,7,413,59.0
H0024_P003_202603,H0024,P003,2026-03-01,1,8,352,44.0
H0024_P004_202506,H0024,P004,2025-06-01,1,4,180,45.0
H0024_P004_202507,H0024,P004,2025-07-01,1,6,342,57.0
H0024_P004_202508,H0024,P004,2025-08-01,1,4,112,28.0
H0024_P004_202509,H0024,P004,2025-09-01,1,2,100,50.0
H0024_P004_202510,H0024,P004,2025-10-01,1,6,240,40.0
H0024_P004_202511,H0024,P004,2025-11-01,1,1,35,35.0
H0024_P004_202512,H0024,P004,2025-12-01,1,2,72,36.0
H0024_P004_202601,H0024,P004,2026-01-01,1,6,330,55.0
H0024_P004_202602,H0024,P004,2026-02-01,1,5,135,27.0
H0024_P004_202603,H0024,P004,2026-03-01,1,4,132,33.0
H0024_P005_202506,H0024,P005,2025-06-01,1,6,312,52.0
H0024_P005_202507,H0024,P005,2025-07-01,1,8,320,40.0
H0024_P005_202508,H0024,P005,2025-08-01,1,15,540,36.0
H0024_P005_202509,H0024,P005,2025-09-01,1,13,559,43.0
H0024_P005_202510,H0024,P005,2025-10-01,1,9,378,42.0
H0024_P005_202511,H0024,P005,2025-11-01,1,13,273,21.0
H0024_P005_202512,H0024,P005,2025-12-01,1,3,90,30.0
H0024_P005_202601,H0024,P005,2026-01-01,1,12,516,43.0
H0024_P005_202602,H0024,P005,2026-02-01,1,6,294,49.0
H0024_P005_202603,H0024,P005,2026-03-01,1,10,240,24.0
H0025_P001_202507,H0025,P001,2025-07-01,1,2,52,26.0
H0025_P001_202509,H0025,P001,2025-09-01,1,1,37,37.0
H0025_P001_202510,H0025,P001,2025-10-01,1,3,132,44.0
H0025_P001_202512,H0025,P001,2025-12-01,1,1,29,29.0
H0025_P001_202603,H0025,P001,2026-03-01,1,3,72,24.0
H0025_P002_202506,H0025,P002,2025-06-01,1,1,44,44.0
H0025_P002_202507,H0025,P002,2025-07-01,1,2,114,57.0
H0025_P002_202508,H0025,P002,2025-08-01,1,1,46,46.0
H0025_P002_202509,H0025,P002,2025-09-01,1,2,114,57.0
H0025_P002_202510,H0025,P002,2025-10-01,1,1,24,24.0
H0025_P002_202602,H0025,P002,2026-02-01,1,3,123,41.0
H0025_P002_202603,H0025,P002,2026-03-01,1,1,60,60.0
H0025_P003_202507,H0025,P003,2025-07-01,1,3,60,20.0
H0025_P003_202508,H0025,P003,2025-08-01,1,1,39,39.0
H0025_P003_202509,H0025,P003,2025-09-01,1,2,114,57.0
H0025_P003_202510,H0025,P003,2025-10-01,1,2,62,31.0
H0025_P003_202511,H0025,P003,2025-11-01,1,2,110,55.0
H0025_P003_202512,H0025,P003,2025-12-01,1,2,90,45.0
H0025_P003_202601,H0025,P003,2026-01-01,1,1,60,60.0
H0025_P003_202602,H0025,P003,2026-02-01,1,1,49,49.0
H0025_P004_202506,H0025,P004,2025-06-01,1,3,66,22.0
H0025_P004_202507,H0025,P004,2025-07-01,1,2,46,23.0
H0025_P004_202509,H0025,P004,2025-09-01,1,1,44,44.0
H0025_P004_202510,H0025,P004,2025-10-01,1,1,30,30.0
H0025_P004_202511,H0025,P004,2025-11-01,1,1,42,42.0
H0025_P004_202512,H0025,P004,2025-12-01,1,4,148,37.0
H0026_P001_202512,H0026,P001,2025-12-01,1,1,34,34.0
H0026_P001_202601,H0026,P001,2026-01-01,1,1,24,24.0
H0026_P001_202602,H0026,P001,2026-02-01,1,2,114,57.0
H0026_P001_202603,H0026,P001,2026-03-01,1,1,59,59.0
H0026_P002_202509,H0026,P002,2025-09-01,1,2,64,32.0
H0026_P002_202510,H0026,P002,2025-10-01,1,2,60,30.0
H0026_P002_202511,H0026,P002,2025-11-01,1,1,50,50.0
H0026_P002_202602,H0026,P002,2026-02-01,1,3,165,55.0
H0026_P002_202603,H0026,P002,2026-03-01,1,1,55,55.0
H0026_P003_202507,H0026,P003,2025-07-01,1,2,62,31.0
H0026_P003_202509,H0026,P003,2025-09-01,1,1,52,52.0
H0026_P003_202510,H0026,P003,2025-10-01,1,1,26,26.0
H0026_P003_202511,H0026,P003,2025-11-01,1,1,44,44.0
H0026_P004_202507,H0026,P004,2025-07-01,1,1,39,39.0
H0026_P004_202508,H0026,P004,2025-08-01,1,1,43,43.0
H0026_P004_202510,H0026,P004,2025-10-01,1,2,76,38.0
H0026_P004_202511,H0026,P004,2025-11-01,1,1,43,43.0
H0026_P004_202601,H0026,P004,2026-01-01,1,2,116,58.0
H0026_P004_202603,H0026,P004,2026-03-01,1,2,60,30.0
H0026_P005_202506,H0026,P005,2025-06-01,1,1,52,52.0
